Organism_ID,CAIR,Organism,Second_hierarchy,code
1615890.0,0.9162045458215624,Bradyrhizobium sp. LTSP849 (Strain: LTSP849),Proteobacteria,1
1615909.0,0.9282132355652734,Geminocystis sp. NIES-3708 (Strain: NIES-3708),Cyanobacteria,52
1616117.0,0.8944493189633652,Streptomyces formicae (Strain: KY5),Actinobacteria,51
1616781.0,0.9319867592772235,Vibrio sp. S234-5 (Strain: S234-5),Proteobacteria,1
1616788.0,0.9331721320267556,Paenibacillus bovis (Strain: BD3526),Firmicutes,43
1616823.0,0.9238355601565797,Thalassospira sp. HJ (Strain: HJ),Proteobacteria,1
1617025.0,0.930339274495365,Desulfosporosinus sp. I2 (Strain: I2),Firmicutes,43
1617282.0,0.9272344562775381,Chryseobacterium arachidiradicis (Strain: DSM 27620),Bacteroidetes,31
1617283.0,0.9276465433879681,Flavobacterium nitrogenifigens (Strain: DSM 29982),Bacteroidetes,31
1617410.0,0.9212009724327526,Nitrospira sp. OLB3,Nitrospirae,9
1617411.0,0.9257524825183796,Chlorobi bacterium OLB4,Chlorobi,30
1617412.0,0.9288826420640062,Chlorobi bacterium OLB5,Chlorobi,30
1617413.0,0.9309689789620308,Chlorobi bacterium OLB6,Chlorobi,30
1617414.0,0.9165821635294973,Chloroflexi bacterium OLB13,Chloroflexi,49
1617415.0,0.931095104737179,Chloroflexi bacterium OLB14,Chloroflexi,49
1617416.0,0.9210155121651387,Chloroflexi bacterium OLB15,Chloroflexi,49
1617419.0,0.9352257055855284,Bacteroidetes bacterium OLB8,Bacteroidetes,31
1617420.0,0.9354699470489015,Bacteroidetes bacterium OLB9,Bacteroidetes,31
1617421.0,0.9345195647571938,Bacteroidetes bacterium OLB10,Bacteroidetes,31
1617422.0,0.9320626352953587,Bacteroidetes bacterium OLB11,Bacteroidetes,31
1617423.0,0.9224876506108708,Acidobacteria bacterium OLB17,Acidobacteria,7
1617424.0,0.9210425608369963,Armatimonadetes bacterium OLB18,Armatimonadetes,47
1617425.0,0.9276081515127861,Parcubacteria bacterium OLB19,Candidatus Parcubacteria,56
1617426.0,0.9272454418176841,candidate division WS6 bacterium OLB20,Candidatus Dojkabacteria,56
1617427.0,0.9254769259883558,candidate division WS6 bacterium OLB21,Candidatus Dojkabacteria,56
1617428.0,0.9319009916855961,Microgenomates bacterium OLB22,Candidatus Microgenomates,56
1617429.0,0.9328051088076672,Microgenomates bacterium OLB23,Candidatus Microgenomates,56
1617433.0,0.9326256811736463,Omnitrophica bacterium OLB16,Candidatus Omnitrophica,12
1617448.0,0.9283586910411997,Geminocystis sp. NIES-3709 (Strain: NIES-3709),Cyanobacteria,52
1618022.0,0.9288330956986487,Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont' (Strain: 5183),Cyanobacteria,52
1618023.0,0.9284558142663436,Aliterella atlantica CENA595 (Strain: CENA595),Cyanobacteria,52
1618204.0,0.9151117097108711,Puniceibacterium sp. IMCC21224 (Strain: IMCC21224),Proteobacteria,1
1618207.0,0.9089621029555757,Psychromicrobium lacuslunae (Strain: IHBB 11108),Actinobacteria,51
1618331.0,0.9249350470642662,Berkelbacteria bacterium GW2011_GWA1_36_9,Candidatus Berkelbacteria,56
1618332.0,0.9233898203080495,Berkelbacteria bacterium GW2011_GWA1_39_10,Candidatus Berkelbacteria,56
1618333.0,0.9200252145189195,Berkelbacteria bacterium GW2011_GWA2_35_9,Candidatus Berkelbacteria,56
1618334.0,0.9273553853486796,Berkelbacteria bacterium GW2011_GWA2_38_9,Candidatus Berkelbacteria,56
1618335.0,0.9264080961206265,Berkelbacteria bacterium GW2011_GWA2_46_7,Candidatus Berkelbacteria,56
1618336.0,0.9234855584896003,Berkelbacteria bacterium GW2011_GWB1_38_5,Candidatus Berkelbacteria,56
1618337.0,0.9270630176123328,Berkelbacteria bacterium GW2011_GWE1_39_12,Candidatus Berkelbacteria,56
1618341.0,0.9302881914411223,candidate division CPR1 bacterium GW2011_GWA2_42_17,candidate division CPR1,56
1618342.0,0.9207243106528576,candidate division CPR1 bacterium GW2011_GWC1_49_13,candidate division CPR1,56
1618344.0,0.9228324605516485,candidate division CPR2 bacterium GW2011_GWC1_41_48,candidate division CPR2,56
1618345.0,0.9234020364405348,candidate division CPR2 bacterium GW2011_GWC2_39_10,candidate division CPR2,56
1618350.0,0.9256001405676035,candidate division CPR3 bacterium GW2011_GWF2_35_18,candidate division CPR3,56
1618353.0,0.9285402599478977,Candidatus Amesbacteria bacterium GW2011_GWA1_47_16,Candidatus Amesbacteria,56
1618354.0,0.9281782966300666,Candidatus Amesbacteria bacterium GW2011_GWA1_47_20,Candidatus Amesbacteria,56
1618355.0,0.9281805052762729,Candidatus Amesbacteria bacterium GW2011_GWA1_48_9,Candidatus Amesbacteria,56
1618356.0,0.9300906455200806,Candidatus Amesbacteria bacterium GW2011_GWA2_42_12,Candidatus Amesbacteria,56
1618357.0,0.928379265254382,Candidatus Amesbacteria bacterium GW2011_GWA2_47_11,Candidatus Amesbacteria,56
1618358.0,0.9285379849686799,Candidatus Amesbacteria bacterium GW2011_GWA2_47_11b,Candidatus Amesbacteria,56
1618362.0,0.9291393477650612,Candidatus Amesbacteria bacterium GW2011_GWB1_48_13,Candidatus Amesbacteria,56
1618364.0,0.9288971435008723,Candidatus Amesbacteria bacterium GW2011_GWC1_47_15,Candidatus Amesbacteria,56
1618365.0,0.9283543156183875,Candidatus Amesbacteria bacterium GW2011_GWC1_48_10,Candidatus Amesbacteria,56
1618366.0,0.928318507283366,Candidatus Amesbacteria bacterium GW2011_GWC2_45_19,Candidatus Amesbacteria,56
1618367.0,0.9289577289607168,Candidatus Amesbacteria bacterium GW2011_GWC2_47_8,Candidatus Amesbacteria,56
1618369.0,0.925791739850985,Candidatus Beckwithbacteria bacterium GW2011_GWA2_43_10,Candidatus Beckwithbacteria,56
1618371.0,0.9235164526572069,Candidatus Beckwithbacteria bacterium GW2011_GWB1_47_15,Candidatus Beckwithbacteria,56
1618373.0,0.9257690748303364,Candidatus Beckwithbacteria bacterium GW2011_GWC2_47_9,Candidatus Beckwithbacteria,56
1618376.0,0.9262086198889504,Candidatus Collierbacteria bacterium GW2011_GWA1_44_12,Candidatus Collierbacteria,56
1618378.0,0.9249747036878044,Candidatus Collierbacteria bacterium GW2011_GWA2_42_17,Candidatus Collierbacteria,56
1618380.0,0.9281006480185009,Candidatus Collierbacteria bacterium GW2011_GWA2_44_99,Candidatus Collierbacteria,56
1618381.0,0.928958954628934,Candidatus Collierbacteria bacterium GW2011_GWA2_46_26,Candidatus Collierbacteria,56
1618383.0,0.9266003019465787,Candidatus Collierbacteria bacterium GW2011_GWB1_44_35,Candidatus Collierbacteria,56
1618384.0,0.9286980412687215,Candidatus Collierbacteria bacterium GW2011_GWB1_44_6,Candidatus Collierbacteria,56
1618387.0,0.9296176994405577,Candidatus Collierbacteria bacterium GW2011_GWB2_44_22,Candidatus Collierbacteria,56
1618390.0,0.9290123888867405,Candidatus Collierbacteria bacterium GW2011_GWC2_43_12,Candidatus Collierbacteria,56
1618392.0,0.9288833017853578,Candidatus Collierbacteria bacterium GW2011_GWC2_44_18,Candidatus Collierbacteria,56
1618394.0,0.9269230320158811,Candidatus Collierbacteria bacterium GW2011_GWC2_45_15,Candidatus Collierbacteria,56
1618399.0,0.9261169661550506,Candidatus Collierbacteria bacterium GW2011_GWE1_46_18,Candidatus Collierbacteria,56
1618402.0,0.9266610582364366,Candidatus Collierbacteria bacterium GW2011_GWF1_44_12,Candidatus Collierbacteria,56
1618404.0,0.926516105946181,Candidatus Collierbacteria bacterium GW2011_GWF2_44_15,Candidatus Collierbacteria,56
1618405.0,0.9257712199194806,Candidatus Curtissbacteria bacterium GW2011_GWA1_40_16,Candidatus Curtissbacteria,56
1618406.0,0.9224827964598383,Candidatus Curtissbacteria bacterium GW2011_GWA1_40_24,Candidatus Curtissbacteria,56
1618408.0,0.9242973598413637,Candidatus Curtissbacteria bacterium GW2011_GWA1_40_9,Candidatus Curtissbacteria,56
1618409.0,0.9246970681004723,Candidatus Curtissbacteria bacterium GW2011_GWA1_41_11,Candidatus Curtissbacteria,56
1618411.0,0.9246415532951567,Candidatus Curtissbacteria bacterium GW2011_GWA2_41_24,Candidatus Curtissbacteria,56
1618413.0,0.92306038840828,Candidatus Curtissbacteria bacterium GW2011_GWC1_44_33,Candidatus Curtissbacteria,56
1618414.0,0.9245633456220683,Candidatus Curtissbacteria bacterium GW2011_GWC2_38_9,Candidatus Curtissbacteria,56
1618415.0,0.9252236919550386,Candidatus Curtissbacteria bacterium GW2011_GWC2_41_21,Candidatus Curtissbacteria,56
1618417.0,0.9234408652766225,Candidatus Daviesbacteria bacterium GW2011_GWA1_36_8,Candidatus Daviesbacteria,56
1618420.0,0.9233411367382569,Candidatus Daviesbacteria bacterium GW2011_GWA1_42_6,Candidatus Daviesbacteria,56
1618422.0,0.9254671359039585,Candidatus Daviesbacteria bacterium GW2011_GWA2_38_24,Candidatus Daviesbacteria,56
1618424.0,0.9251056863976626,Candidatus Daviesbacteria bacterium GW2011_GWA2_40_9,Candidatus Daviesbacteria,56
1618425.0,0.9248405653868813,Candidatus Daviesbacteria bacterium GW2011_GWA2_42_7,Candidatus Daviesbacteria,56
1618426.0,0.9237400673061386,Candidatus Daviesbacteria bacterium GW2011_GWB1_36_5,Candidatus Daviesbacteria,56
1618429.0,0.9282466498082081,Candidatus Daviesbacteria bacterium GW2011_GWB1_41_5,Candidatus Daviesbacteria,56
1618431.0,0.9252427725367502,Candidatus Daviesbacteria bacterium GW2011_GWC2_40_12,Candidatus Daviesbacteria,56
1618432.0,0.9248388376606462,Candidatus Daviesbacteria bacterium GW2011_GWF2_38_6,Candidatus Daviesbacteria,56
1618434.0,0.9249970810144906,Candidatus Gottesmanbacteria bacterium GW2011_GWA1_34_13,Candidatus Gottesmanbacteria,56
1618436.0,0.9300562493224512,Candidatus Gottesmanbacteria bacterium GW2011_GWA1_43_11,Candidatus Gottesmanbacteria,56
1618437.0,0.9331467504436103,Candidatus Gottesmanbacteria bacterium GW2011_GWA1_44_24b,Candidatus Gottesmanbacteria,56
1618438.0,0.9249224692781362,Candidatus Gottesmanbacteria bacterium GW2011_GWA1_47_8,Candidatus Gottesmanbacteria,56
1618439.0,0.9265157380811095,Candidatus Gottesmanbacteria bacterium GW2011_GWA1_48_13,Candidatus Gottesmanbacteria,56
1618440.0,0.9239219451572703,Candidatus Gottesmanbacteria bacterium GW2011_GWA2_41_12,Candidatus Gottesmanbacteria,56
1618442.0,0.9261767354656818,Candidatus Gottesmanbacteria bacterium GW2011_GWA2_42_18,Candidatus Gottesmanbacteria,56
1618443.0,0.9271300714885248,Candidatus Gottesmanbacteria bacterium GW2011_GWA2_43_14,Candidatus Gottesmanbacteria,56
1618444.0,0.9298848563428175,Candidatus Gottesmanbacteria bacterium GW2011_GWA2_44_17,Candidatus Gottesmanbacteria,56
1618445.0,0.9300928660685528,Candidatus Gottesmanbacteria bacterium GW2011_GWA2_47_9,Candidatus Gottesmanbacteria,56
1618446.0,0.9298945408091603,Candidatus Gottesmanbacteria bacterium GW2011_GWB1_43_11,Candidatus Gottesmanbacteria,56
1618447.0,0.9330799049211377,Candidatus Gottesmanbacteria bacterium GW2011_GWB1_44_11c,Candidatus Gottesmanbacteria,56
1618448.0,0.9364720727048998,Candidatus Gottesmanbacteria bacterium GW2011_GWB1_49_7,Candidatus Gottesmanbacteria,56
1618450.0,0.925835904779789,Candidatus Gottesmanbacteria bacterium GW2011_GWC2_39_8,Candidatus Gottesmanbacteria,56
1618452.0,0.9219535951949505,Candidatus Levybacteria bacterium GW2011_GWA1_37_16,Candidatus Levybacteria,56
1618453.0,0.9220588892191127,Candidatus Levybacteria bacterium GW2011_GWA1_39_11,Candidatus Levybacteria,56
1618454.0,0.9217882397240933,Candidatus Levybacteria bacterium GW2011_GWA1_39_32,Candidatus Levybacteria,56
1618455.0,0.9197923038484785,Candidatus Levybacteria bacterium GW2011_GWA1_39_34,Candidatus Levybacteria,56
1618456.0,0.9184833866072868,Candidatus Levybacteria bacterium GW2011_GWA2_36_13,Candidatus Levybacteria,56
1618457.0,0.9213161735896777,Candidatus Levybacteria bacterium GW2011_GWA2_37_36,Candidatus Levybacteria,56
1618458.0,0.9251745150570473,Candidatus Levybacteria bacterium GW2011_GWA2_40_16,Candidatus Levybacteria,56
1618459.0,0.9204727956704543,Candidatus Levybacteria bacterium GW2011_GWA2_40_8,Candidatus Levybacteria,56
1618460.0,0.9214863110391106,Candidatus Levybacteria bacterium GW2011_GWA2_41_15,Candidatus Levybacteria,56
1618461.0,0.9216414940552978,Candidatus Levybacteria bacterium GW2011_GWB1_35_5,Candidatus Levybacteria,56
1618462.0,0.9180552591798239,Candidatus Levybacteria bacterium GW2011_GWB1_36_18,Candidatus Levybacteria,56
1618463.0,0.9217670829125313,Candidatus Levybacteria bacterium GW2011_GWB1_37_8,Candidatus Levybacteria,56
1618464.0,0.9210220565786591,Candidatus Levybacteria bacterium GW2011_GWB1_39_7,Candidatus Levybacteria,56
1618467.0,0.9221887583742956,Candidatus Levybacteria bacterium GW2011_GWC2_37_7,Candidatus Levybacteria,56
1618468.0,0.9215033682045464,Candidatus Levybacteria bacterium GW2011_GWC2_40_7,Candidatus Levybacteria,56
1618469.0,0.9275419443737075,Candidatus Pacebacteria bacterium GW2011_GWA1_46_10,Candidatus Pacebacteria,56
1618472.0,0.9229845108132972,Candidatus Pacebacteria bacterium GW2011_GWF2_38_9,Candidatus Pacebacteria,56
1618474.0,0.9307693742131838,Candidatus Roizmanbacteria bacterium GW2011_GWA1_41_13,Candidatus Roizmanbacteria,56
1618475.0,0.9173300828004288,Candidatus Roizmanbacteria bacterium GW2011_GWA2_32_13,Candidatus Roizmanbacteria,56
1618476.0,0.918059235304934,Candidatus Roizmanbacteria bacterium GW2011_GWA2_33_33,Candidatus Roizmanbacteria,56
1618477.0,0.9192524825773317,Candidatus Roizmanbacteria bacterium GW2011_GWA2_34_18,Candidatus Roizmanbacteria,56
1618478.0,0.9215775976691737,Candidatus Roizmanbacteria bacterium GW2011_GWA2_35_19,Candidatus Roizmanbacteria,56
1618479.0,0.9207498766665891,Candidatus Roizmanbacteria bacterium GW2011_GWA2_35_8,Candidatus Roizmanbacteria,56
1618480.0,0.9226427657322209,Candidatus Roizmanbacteria bacterium GW2011_GWA2_36_23,Candidatus Roizmanbacteria,56
1618481.0,0.9308283248375989,Candidatus Roizmanbacteria bacterium GW2011_GWA2_37_7,Candidatus Roizmanbacteria,56
1618482.0,0.9310549440849887,Candidatus Roizmanbacteria bacterium GW2011_GWB1_40_7,Candidatus Roizmanbacteria,56
1618484.0,0.9191630446791551,Candidatus Roizmanbacteria bacterium GW2011_GWC2_34_23,Candidatus Roizmanbacteria,56
1618485.0,0.9215449360406296,Candidatus Roizmanbacteria bacterium GW2011_GWC2_35_12,Candidatus Roizmanbacteria,56
1618486.0,0.921281636181083,Candidatus Roizmanbacteria bacterium GW2011_GWC2_37_13,Candidatus Roizmanbacteria,56
1618487.0,0.9306059844544032,Candidatus Roizmanbacteria bacterium GW2011_GWC2_41_7,Candidatus Roizmanbacteria,56
1618488.0,0.9269770675377849,Candidatus Shapirobacteria bacterium GW2011_GWE1_38_10,Candidatus Shapirobacteria,56
1618489.0,0.928017141068601,Candidatus Shapirobacteria bacterium GW2011_GWE1_38_92,Candidatus Shapirobacteria,56
1618490.0,0.9273837946314072,Candidatus Shapirobacteria bacterium GW2011_GWE2_38_30,Candidatus Shapirobacteria,56
1618493.0,0.9261272725829672,Microgenomates group bacterium GW2011_GWA1_Microgenomates_45_10,,0
1618495.0,0.927497617584633,Microgenomates group bacterium GW2011_GWA1_46_7,,0
1618496.0,0.9259553588450861,Microgenomates group bacterium GW2011_GWA1_48_10,,0
1618497.0,0.9242671714119761,Microgenomates group bacterium GW2011_GWA2_37_6,,0
1618498.0,0.9254033559343544,Microgenomates group bacterium GW2011_GWA2_39_19,,0
1618499.0,0.9272177072827958,Microgenomates group bacterium GW2011_GWA2_40_6,,0
1618500.0,0.9281221370518816,Microgenomates group bacterium GW2011_GWA2_44_7,,0
1618501.0,0.9292906450771947,Microgenomates group bacterium GW2011_GWA2_46_16,,0
1618502.0,0.9286679825235901,Microgenomates group bacterium GW2011_GWA2_46_7,,0
1618503.0,0.9290384250508347,Microgenomates group bacterium GW2011_GWA2_47_8,,0
1618504.0,0.9315068304564893,Microgenomates group bacterium GW2011_GWB1_40_9,,0
1618505.0,0.927516531974826,Microgenomates group bacterium GW2011_GWB1_44_8,,0
1618506.0,0.9317262641855665,Microgenomates group bacterium GW2011_GWB1_45_17,,0
1618507.0,0.9272793204320308,Microgenomates group bacterium GW2011_GWB1_46_7,,0
1618510.0,0.9239265150662922,Microgenomates group bacterium GW2011_GWC1_37_12b,,0
1618512.0,0.9241687077396923,Microgenomates group bacterium GW2011_GWC1_38_12,,0
1618513.0,0.9186887106052526,Microgenomates group bacterium GW2011_GWC1_38_14,,0
1618514.0,0.9317699538558796,Microgenomates group bacterium GW2011_GWC1_39_12,,0
1618515.0,0.9222305610108478,Microgenomates group bacterium GW2011_GWC1_39_7,,0
1618516.0,0.9230741977352077,Microgenomates group bacterium GW2011_GWC1_39_7b,,0
1618518.0,0.9227897455622933,Microgenomates group bacterium GW2011_GWC1_41_20,,0
1618519.0,0.9309106667307661,Microgenomates group bacterium GW2011_GWC1_41_8,,0
1618520.0,0.933052130411456,Microgenomates group bacterium GW2011_GWC1_43_11,,0
1618521.0,0.9240322051452119,Microgenomates group bacterium GW2011_GWC1_43_13,,0
1618523.0,0.9277908853947585,Microgenomates group bacterium GW2011_GWC1_44_23,,0
1618525.0,0.9287320148451071,Microgenomates group bacterium GW2011_GWC1_44_9,,0
1618527.0,0.927460866491582,Microgenomates group bacterium GW2011_GWC1_46_16,,0
1618528.0,0.928834100225369,Microgenomates group bacterium GW2011_GWC1_46_20,,0
1618530.0,0.9277958314017473,Microgenomates group bacterium GW2011_GWC1_49_7,,0
1618531.0,0.9286322065957796,Microgenomates group bacterium GW2011_GWC2_45_8,,0
1618532.0,0.9286366322572881,Microgenomates group bacterium GW2011_GWC2_46_7,,0
1618536.0,0.9254469402434012,Microgenomates group bacterium GW2011_GWF1_38_5,,0
1618537.0,0.9329742969528079,Microgenomates group bacterium GW2011_GWF1_44_10,,0
1618538.0,0.9275729556498266,Microgenomates group bacterium GW2011_GWF1_46_12,,0
1618540.0,0.927402785920927,Microgenomates group bacterium GW2011_GWF2_46_18,,0
1618541.0,0.9259396110458835,Microgenomates group bacterium GW2011_GWF2_47_9,,0
1618545.0,0.9236252825209645,Candidatus Woesebacteria bacterium GW2011_GWA1_37_7,Candidatus Woesebacteria,56
1618546.0,0.9244206796782416,Candidatus Woesebacteria bacterium GW2011_GWA1_37_8,Candidatus Woesebacteria,56
1618547.0,0.9256410978904219,Candidatus Woesebacteria bacterium GW2011_GWA1_38_8,Candidatus Woesebacteria,56
1618549.0,0.9243250885744507,Candidatus Woesebacteria bacterium GW2011_GWA1_39_12,Candidatus Woesebacteria,56
1618550.0,0.9261835781014864,Candidatus Woesebacteria bacterium GW2011_GWA1_39_21,Candidatus Woesebacteria,56
1618551.0,0.9245384085727603,Candidatus Woesebacteria bacterium GW2011_GWA1_39_21b,Candidatus Woesebacteria,56
1618552.0,0.9247609748942749,Candidatus Woesebacteria bacterium GW2011_GWA1_39_8,Candidatus Woesebacteria,56
1618553.0,0.9234403422343183,Candidatus Woesebacteria bacterium GW2011_GWA1_40_43,Candidatus Woesebacteria,56
1618554.0,0.922080632192528,Candidatus Woesebacteria bacterium GW2011_GWA1_40_45,Candidatus Woesebacteria,56
1618555.0,0.9274684582649116,Candidatus Woesebacteria bacterium GW2011_GWA1_41_13b,Candidatus Woesebacteria,56
1618556.0,0.9234912647069246,Candidatus Woesebacteria bacterium GW2011_GWA1_41_7,Candidatus Woesebacteria,56
1618557.0,0.9259928537298733,Candidatus Woesebacteria bacterium GW2011_GWA1_43_12,Candidatus Woesebacteria,56
1618559.0,0.9200005815658283,Candidatus Woesebacteria bacterium GW2011_GWA1_45_8,Candidatus Woesebacteria,56
1618561.0,0.920738742862849,Candidatus Woesebacteria bacterium GW2011_GWA2_33_28,Candidatus Woesebacteria,56
1618562.0,0.9256734767912493,Candidatus Woesebacteria bacterium GW2011_GWA2_40_7,Candidatus Woesebacteria,56
1618563.0,0.9242973170648503,Candidatus Woesebacteria bacterium GW2011_GWA2_40_7b,Candidatus Woesebacteria,56
1618564.0,0.9266990672695323,Candidatus Woesebacteria bacterium GW2011_GWA2_44_33,Candidatus Woesebacteria,56
1618566.0,0.92197936911351,Candidatus Woesebacteria bacterium GW2011_GWB1_33_22,Candidatus Woesebacteria,56
1618568.0,0.9248141330314426,Candidatus Woesebacteria bacterium GW2011_GWB1_38_5,Candidatus Woesebacteria,56
1618569.0,0.9252369588443276,Candidatus Woesebacteria bacterium GW2011_GWB1_38_5b,Candidatus Woesebacteria,56
1618570.0,0.9250458146050461,Candidatus Woesebacteria bacterium GW2011_GWB1_38_8,Candidatus Woesebacteria,56
1618571.0,0.9243337496243547,Candidatus Woesebacteria bacterium GW2011_GWB1_38_8b,Candidatus Woesebacteria,56
1618572.0,0.9253522805067794,Candidatus Woesebacteria bacterium GW2011_GWB1_39_10,Candidatus Woesebacteria,56
1618573.0,0.9253782977589112,Candidatus Woesebacteria bacterium GW2011_GWB1_39_10b,Candidatus Woesebacteria,56
1618574.0,0.930011745357959,Candidatus Woesebacteria bacterium GW2011_GWB1_39_12,Candidatus Woesebacteria,56
1618575.0,0.9207228189899834,Candidatus Woesebacteria bacterium GW2011_GWB1_40_101,Candidatus Woesebacteria,56
1618576.0,0.9237245457495961,Candidatus Woesebacteria bacterium GW2011_GWB1_40_12,Candidatus Woesebacteria,56
1618577.0,0.9220753861597337,Candidatus Woesebacteria bacterium GW2011_GWB1_41_10,Candidatus Woesebacteria,56
1618578.0,0.9260705327845589,Candidatus Woesebacteria bacterium GW2011_GWB1_43_14,Candidatus Woesebacteria,56
1618580.0,0.9213823484775222,Candidatus Woesebacteria bacterium GW2011_GWB1_44_11b,Candidatus Woesebacteria,56
1618581.0,0.9238728025000679,Candidatus Woesebacteria bacterium GW2011_GWB1_45_5,Candidatus Woesebacteria,56
1618583.0,0.9254491897521041,Candidatus Woesebacteria bacterium GW2011_GWC1_38_13,Candidatus Woesebacteria,56
1618585.0,0.9203051373043719,Candidatus Woesebacteria bacterium GW2011_GWC1_43_10b,Candidatus Woesebacteria,56
1618586.0,0.918136421308662,Candidatus Woesebacteria bacterium GW2011_GWC2_31_9,Candidatus Woesebacteria,56
1618589.0,0.9216773585626351,Candidatus Woesebacteria bacterium GW2011_GWC2_45_9,Candidatus Woesebacteria,56
1618590.0,0.9202959529013955,Candidatus Woesebacteria bacterium GW2011_GWC2_47_16,Candidatus Woesebacteria,56
1618592.0,0.9259204627025888,Candidatus Woesebacteria bacterium GW2011_GWD1_38_10,Candidatus Woesebacteria,56
1618593.0,0.921813221117192,Candidatus Woesebacteria bacterium GW2011_GWD1_41_12,Candidatus Woesebacteria,56
1618594.0,0.9168753357263317,Candidatus Woesebacteria bacterium GW2011_GWD1_47_21,Candidatus Woesebacteria,56
1618597.0,0.9221573243954865,Candidatus Woesebacteria bacterium GW2011_GWE1_41_24,Candidatus Woesebacteria,56
1618598.0,0.9207269795916877,Candidatus Woesebacteria bacterium GW2011_GWE1_45_18,Candidatus Woesebacteria,56
1618601.0,0.9226053394684448,Candidatus Woesebacteria bacterium GW2011_GWF1_40_24,Candidatus Woesebacteria,56
1618602.0,0.9189903973630826,Candidatus Woesebacteria bacterium GW2011_GWF1_46_13,Candidatus Woesebacteria,56
1618604.0,0.9201095368778545,Candidatus Woesebacteria bacterium GW2011_GWF2_46_8,Candidatus Woesebacteria,56
1618605.0,0.9222047203324841,Candidatus Adlerbacteria bacterium GW2011_GWA1_54_10,Candidatus Adlerbacteria,56
1618607.0,0.9222928290746812,Candidatus Adlerbacteria bacterium GW2011_GWB1_54_7,Candidatus Adlerbacteria,56
1618608.0,0.9228011289072865,Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9,Candidatus Adlerbacteria,56
1618609.0,0.9232702515701476,Candidatus Azambacteria bacterium GW2011_GWA1_42_19,Candidatus Azambacteria,56
1618610.0,0.9278156822050948,Candidatus Azambacteria bacterium GW2011_GWA1_44_9,Candidatus Azambacteria,56
1618611.0,0.9211848868033483,Candidatus Azambacteria bacterium GW2011_GWA2_39_10,Candidatus Azambacteria,56
1618613.0,0.9230802243207991,Candidatus Azambacteria bacterium GW2011_GWA2_42_9,Candidatus Azambacteria,56
1618614.0,0.9218193163948739,Candidatus Azambacteria bacterium GW2011_GWA2_45_90,Candidatus Azambacteria,56
1618615.0,0.9234382019609311,Candidatus Azambacteria bacterium GW2011_GWB1_42_17,Candidatus Azambacteria,56
1618617.0,0.9228428095423332,Candidatus Azambacteria bacterium GW2011_GWB1_46_27,Candidatus Azambacteria,56
1618618.0,0.9227854568488405,Candidatus Azambacteria bacterium GW2011_GWB2_46_37,Candidatus Azambacteria,56
1618619.0,0.9215842553864801,Candidatus Azambacteria bacterium GW2011_GWC1_46_13,Candidatus Azambacteria,56
1618622.0,0.9243081499652205,Candidatus Azambacteria bacterium GW2011_GWD1_43_18,Candidatus Azambacteria,56
1618623.0,0.9224745883034048,Candidatus Azambacteria bacterium GW2011_GWD2_46_48,Candidatus Azambacteria,56
1618625.0,0.9225267437251163,Candidatus Azambacteria bacterium GW2011_GWE2_46_45,Candidatus Azambacteria,56
1618628.0,0.9224194529217344,Candidatus Azambacteria bacterium GW2011_GWF2_46_32,Candidatus Azambacteria,56
1618634.0,0.9309528091950232,Candidatus Falkowbacteria bacterium GW2011_GWA2_39_24,Candidatus Falkowbacteria,56
1618635.0,0.9235795581546412,Candidatus Falkowbacteria bacterium GW2011_GWA2_41_14,Candidatus Falkowbacteria,56
1618638.0,0.9256883822622453,Candidatus Falkowbacteria bacterium GW2011_GWE1_38_31,Candidatus Falkowbacteria,56
1618642.0,0.9245249128751953,Candidatus Falkowbacteria bacterium GW2011_GWF2_39_8,Candidatus Falkowbacteria,56
1618645.0,0.9262743419799093,Candidatus Giovannonibacteria bacterium GW2011_GWA1_44_25,Candidatus Giovannonibacteria,56
1618646.0,0.9244604283565421,Candidatus Giovannonibacteria bacterium GW2011_GWA1_44_29,Candidatus Giovannonibacteria,56
1618647.0,0.9265635621862066,Candidatus Giovannonibacteria bacterium GW2011_GWA2_44_13b,Candidatus Giovannonibacteria,56
1618648.0,0.9241604883719765,Candidatus Giovannonibacteria bacterium GW2011_GWA2_44_26,Candidatus Giovannonibacteria,56
1618649.0,0.9264504353114797,Candidatus Giovannonibacteria bacterium GW2011_GWA2_45_21,Candidatus Giovannonibacteria,56
1618650.0,0.9246697774245817,Candidatus Giovannonibacteria bacterium GW2011_GWA2_53_7,Candidatus Giovannonibacteria,56
1618652.0,0.9251194198604312,Candidatus Giovannonibacteria bacterium GW2011_GWB1_44_23,Candidatus Giovannonibacteria,56
1618653.0,0.9236774728472309,Candidatus Giovannonibacteria bacterium GW2011_GWB1_45_9b,Candidatus Giovannonibacteria,56
1618655.0,0.9252796908823002,Candidatus Giovannonibacteria bacterium GW2011_GWB1_47_6b,Candidatus Giovannonibacteria,56
1618657.0,0.9240161059718108,Candidatus Giovannonibacteria bacterium GW2011_GWC2_44_8,Candidatus Giovannonibacteria,56
1618658.0,0.9244493682221093,Candidatus Giovannonibacteria bacterium GW2011_GWC2_44_9,Candidatus Giovannonibacteria,56
1618659.0,0.9255696973656551,Candidatus Giovannonibacteria bacterium GW2011_GWF2_42_19,Candidatus Giovannonibacteria,56
